http://www.gra.fo/schema/untitled-ekg#Downloadservice	http://www.w3.org/2000/01/rdf-schema#label	DownloadService
http://www.gra.fo/schema/untitled-ekg#Openlicense	http://www.w3.org/2000/01/rdf-schema#label	OpenLicense
http://www.gra.fo/schema/untitled-ekg#topio.another-company.176.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Tourism
http://www.gra.fo/schema/untitled-ekg#topio.another-company.174.SERVICE	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Roadnetwork
http://www.gra.fo/schema/untitled-ekg#topio.another-company.182.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Germany
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Hydrography
http://www.gra.fo/schema/untitled-ekg#topio.another-company.174.SERVICE	http://purl.org/dc/terms/format	ESRI Shapefile
http://www.gra.fo/schema/untitled-ekg#Transformationservice	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.175.SERVICE	http://purl.org/dc/terms/title	Municipalities in Greece (WMS)
http://www.gra.fo/schema/untitled-ekg#creation_date	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	http://www.gra.fo/schema/untitled-ekg
http://www.gra.fo/schema/untitled-ekg#topio.another-company.175.SERVICE	https://w3c.github.io/dxwg/dcat/#Property:resource_version	1.0
http://www.gra.fo/schema/untitled-ekg#topio.another-company.180.TABULAR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Demographics
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	https://w3c.github.io/dxwg/dcat/#Property:resource_version	1.0
http://www.w3.org/ns/dcat#Dataset	http://www.w3.org/2000/01/rdf-schema#label	Dataset
http://www.gra.fo/schema/untitled-ekg#topio.another-company.174.SERVICE	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Tourism
http://www.gra.fo/schema/untitled-ekg#Cartography	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.gra.fo/schema/untitled-ekg#Topic
http://www.gra.fo/schema/untitled-ekg#topio.another-company.171.VECTOR	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Greece
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	https://w3c.github.io/dxwg/dcat/#Property:resource_version	3.1
http://www.gra.fo/schema/untitled-ekg#topio.another-company.172.VECTOR	http://purl.org/dc/terms/description	Rivers and streams in Greece
http://www.gra.fo/schema/untitled-ekg#topio.another-company.178.SERVICE	http://www.w3.org/ns/dcat#keyword	http://www.gra.fo/schema/untitled-ekg#Fuelstations
http://www.gra.fo/schema/untitled-ekg#topio.another-company.172.VECTOR	http://www.gra.fo/schema/untitled-ekg#revision_date	2015-11-04
http://www.gra.fo/schema/untitled-ekg#topio.another-company.175.SERVICE	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Mapping
http://www.gra.fo/schema/untitled-ekg#Vector	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/2002/07/owl#Class
http://www.gra.fo/schema/untitled-ekg#topio.another-company.169.VECTOR	http://www.gra.fo/schema/untitled-ekg#suitable_for	http://www.gra.fo/schema/untitled-ekg#Demographics
http://www.gra.fo/schema/untitled-ekg#topio.another-company.183.VECTOR	http://www.gra.fo/schema/untitled-ekg#scale	20000
